"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.41041383168077e-08,0.561941861399277,0.343,0.153,0.00344430556653348,"9","SLC35F5"
1.0052007072291e-07,0.66627679476344,0.371,0.171,0.00367913510852924,"9","GRIPAP1"
1.02096922488261e-07,0.327927916861248,0.636,0.324,0.00373684945999284,"9","GPBP1L1"
1.04670174151439e-07,0.4832990870918,0.271,0.111,0.00383103304411682,"9","SLC2A13"
1.0522291424342e-07,0.3001867619494,0.393,0.177,0.00385126388422342,"9","CEBPD"
1.07260345788997e-07,0.534401209548514,0.7,0.401,0.00392583591622307,"9","SNX6"
1.08266267442226e-07,0.452640660793736,0.864,0.563,0.00396265365465292,"9","ARHGAP25"
1.08562414381979e-07,0.343536645889832,0.636,0.324,0.0039734929287948,"9","SNX14"
1.08909637183463e-07,0.373654977260962,0.657,0.348,0.00398620163055192,"9","NDUFA4"
1.09995096958485e-07,0.339974321364627,0.693,0.376,0.00402593054377749,"9","LMBRD1"
1.10941812977214e-07,0.689167966271345,0.286,0.12,0.00406058129677901,"9","SP1"
1.11325109272875e-07,0.552304948960394,0.257,0.103,0.00407461032449648,"9","C4orf48"
1.11650212583351e-07,0.426669801457393,0.786,0.457,0.00408650943076324,"9","FMNL1"
1.15079005734049e-07,0.473946082783876,0.407,0.187,0.00421200668887192,"9","CSNK2B"
1.15722465594878e-07,0.320523020204566,0.579,0.303,0.00423555796323813,"9","PBX3"
1.16361825852336e-07,0.551959866945342,0.321,0.142,0.00425895918802136,"9","FAM102B"
1.16635321060385e-07,0.490948895572935,0.293,0.121,0.00426896938613114,"9","C1D"
1.20045513005854e-07,0.444534008014865,0.3,0.126,0.00439378582152727,"9","PRR5"
1.2022772711685e-07,0.286847589074484,0.364,0.159,0.00440045504020384,"9","MRPL52"
1.24702749189279e-07,0.536805775479446,0.293,0.122,0.00456424532307679,"9","STOM"
1.26244061933886e-07,0.391182762153458,0.629,0.328,0.00462065891084218,"9","ATP5F1A"
1.26621905977318e-07,0.458308984946791,0.357,0.159,0.0046344883806758,"9","HNRNPH2"
1.3101717977937e-07,0.434967906068994,0.507,0.256,0.00479535979710472,"9","HMGN3"
1.32013979022147e-07,0.516964357230166,0.293,0.122,0.00483184364618959,"9","PSMC3"
1.35550191514727e-07,0.408373930187624,0.686,0.381,0.00496127255963051,"9","AC022217.3"
1.36484402185733e-07,0.399888050817332,0.779,0.447,0.00499546560440002,"9","ADAR"
1.38649458834893e-07,0.463455244394918,0.471,0.231,0.0050747088428159,"9","SLC20A1"
1.42659742501125e-07,0.418484772465101,0.679,0.362,0.00522148923528367,"9","NUFIP2"
1.50412733868473e-07,0.406729350389761,0.25,0.101,0.00550525647231997,"9","SLC22A15"
1.54686809690801e-07,0.479888316550363,0.257,0.103,0.00566169192149301,"9","RMND1"
1.55642931240328e-07,0.482435665124183,0.557,0.292,0.00569668692632724,"9","MARK2"
1.58272268130413e-07,0.359218777841043,0.486,0.231,0.00579292328584125,"9","CCT6A"
1.63618569081704e-07,0.418412520704256,0.314,0.137,0.00598860324695944,"9","SLC15A4"
1.64253541417067e-07,0.389831455859721,0.279,0.113,0.00601184386940607,"9","MRPL16"
1.65781189477367e-07,0.587288619556539,0.414,0.201,0.00606775731606109,"9","TAP2"
1.70067928523525e-07,0.274635538038269,1,0.851,0.00622465625188952,"9","AKAP13"
1.71600920064045e-07,0.292373316236265,0.443,0.205,0.00628076527526412,"9","KBTBD2"
1.72988856274356e-07,0.487171155041141,0.443,0.215,0.00633156512849769,"9","SNX3"
1.74994120402575e-07,0.703546744241505,0.279,0.118,0.00640495980085463,"9","AL157402.2"
1.76537804648079e-07,0.357128676096188,0.621,0.324,0.00646146018792433,"9","FBXL20"
1.81463722351367e-07,0.542604671477912,0.25,0.099,0.00664175370178237,"9","PTER"
1.83456950928132e-07,0.586744946041339,0.514,0.269,0.00671470786092055,"9","TRIM14"
1.85357075232154e-07,0.428250221786458,0.329,0.143,0.00678425431057205,"9","SERPINB6"
1.85761504367086e-07,0.394027435430174,0.4,0.184,0.0067990568213397,"9","DYNLRB1"
1.88713431981667e-07,0.444784065936396,0.386,0.178,0.00690710032396099,"9","NAA38"
1.89482556432634e-07,0.606978147961908,0.407,0.199,0.00693525104799083,"9","HSD17B11"
1.94179435486191e-07,0.344450131827685,0.343,0.15,0.00710716151823006,"9","PPP1R7"
1.99390774379378e-07,0.426140535196285,0.35,0.155,0.00729790173305961,"9","GNL3L"
2.02691122392954e-07,0.341837004602266,0.421,0.194,0.0074186977707045,"9","PSMC6"
2.09526595232953e-07,0.415510520631252,0.771,0.459,0.00766888291212132,"9","PRPF40A"
2.09683793806694e-07,0.263035128023482,1,0.997,0.00767463653711879,"9","B2M"
2.1077962294877e-07,0.433995727608509,0.593,0.313,0.00771474497954793,"9","PCMTD1"
2.11155853906516e-07,0.401979429477657,0.429,0.2,0.00772851540883238,"9","PSMC5"
2.1338984332532e-07,0.403722834262971,0.457,0.225,0.00781028165555005,"9","FBXO42"
2.16436925038695e-07,0.561047013955635,0.464,0.231,0.00792180789334128,"9","CLASRP"
2.18869148111643e-07,0.350650218539674,0.579,0.296,0.00801082969003426,"9","CTSD"
2.19620814060398e-07,0.477055001710229,0.521,0.273,0.00803834141542462,"9","GLUD1"
2.27784231660655e-07,0.456283341001893,0.357,0.158,0.00833713066301164,"9","AHSA1"
2.28543549860097e-07,0.424410857822221,0.307,0.131,0.00836492246842942,"9","FUNDC2"
2.33500581362798e-07,0.416478163530796,0.529,0.266,0.00854635477845976,"9","CLNS1A"
2.4508553724182e-07,0.506424815717848,0.414,0.203,0.00897037574858785,"9","FRS2"
2.47609394920083e-07,0.442696629711661,0.4,0.19,0.00906275146346998,"9","CPEB4"
2.52496890422367e-07,0.369335257454392,0.55,0.278,0.00924163868634906,"9","PPIP5K2"
2.54482728325943e-07,0.444153179864798,0.743,0.454,0.00931432233945783,"9","TENT2"
2.56654235701175e-07,0.276692749148785,0.586,0.288,0.00939380168089871,"9","CALM3"
2.57147331729903e-07,0.763893545455822,0.264,0.11,0.00941184948864617,"9","PHKA2"
2.6828027786649e-07,0.454267128397088,0.5,0.259,0.00981932645019139,"9","VPS41"
2.68868717240077e-07,0.555310411620784,0.286,0.123,0.00984086391970407,"9","SSH1"
2.72672669466395e-07,0.4202788164045,0.629,0.328,0.00998009237513951,"9","PSMB1"
2.75793165576726e-07,0.285487956668056,0.443,0.208,0.0100943056532738,"9","RER1"
2.8011215444478e-07,0.292630284311209,0.457,0.215,0.0102523849648334,"9","BRK1"
2.81639802211564e-07,0.399663738556751,0.25,0.1,0.0103082984007454,"9","ZCRB1"
2.84505131237499e-07,0.332707115168537,0.414,0.193,0.0104131723084237,"9","FAM192A"
2.94102408759419e-07,0.547111989518725,0.3,0.13,0.0107644422630035,"9","UCHL3"
3.01981124520603e-07,0.652878286215768,0.314,0.141,0.0110528111385786,"9","EGLN1"
3.02935243874175e-07,0.402206405624921,0.621,0.336,0.0110877328610387,"9","FAR1"
3.0685475419432e-07,0.367052194769748,0.464,0.226,0.0112311908582663,"9","FRG1"
3.06860474067753e-07,0.471697027521128,0.429,0.212,0.0112314002113538,"9","ACBD3"
3.08718577742781e-07,0.371559430019911,0.979,0.828,0.0112994086639635,"9","HSP90AA1"
3.14295590118095e-07,0.373481089997296,0.471,0.234,0.0115035328939124,"9","STX12"
3.17467729400573e-07,0.436506675221261,0.55,0.286,0.0116196363637904,"9","DNAJC7"
3.1844420276699e-07,0.38020799604697,0.271,0.111,0.0116553762654746,"9","IL12RB1"
3.29504249655069e-07,0.283192936654184,0.357,0.159,0.0120601850416252,"9","NPTN"
3.34152494990371e-07,0.403645317645154,0.721,0.406,0.0122303154691426,"9","ARHGAP30"
3.37633937349927e-07,0.285067202154717,0.429,0.202,0.0123577397409447,"9","MGRN1"
3.39585319712652e-07,0.43477823885596,0.636,0.349,0.0124291622868028,"9","NFE2L2"
3.47167653826262e-07,0.493960755757004,0.279,0.117,0.012706683297695,"9","GGA3"
3.51081777093052e-07,0.60261494760942,0.271,0.116,0.0128499441233828,"9","TLE3"
3.52046180130971e-07,0.505200633574213,0.729,0.423,0.0128852422389737,"9","CNOT2"
3.5499573957372e-07,0.470424097798206,0.429,0.201,0.0129931990641377,"9","TWF2"
3.56192427791067e-07,0.350706945245006,0.314,0.137,0.0130369990495809,"9","AZI2"
3.62033539976119e-07,0.298875524201275,0.829,0.459,0.0132507895966659,"9","PREX1"
3.62248873404517e-07,0.415149942058976,0.35,0.157,0.0132586710154787,"9","AC009554.1"
3.67048801355962e-07,0.471323968859168,0.45,0.221,0.0134343531784296,"9","YTHDF3"
3.72778959876458e-07,0.374467786778237,0.393,0.183,0.0136440827104383,"9","PDIA6"
3.75358254265807e-07,0.401579736352209,0.529,0.268,0.0137384874643828,"9","SMC1A"
3.88576709764303e-07,0.495097200587512,0.293,0.125,0.0142222961540833,"9","RNF31"
3.89100453652731e-07,0.489600155346989,0.314,0.139,0.0142414657041436,"9","VTI1B"
3.92012722924031e-07,0.396596123984093,0.379,0.174,0.0143480576717425,"9","DTX3L"
3.96241943622543e-07,0.531523181447647,0.357,0.167,0.0145028513785287,"9","MTMR10"
3.98721010226494e-07,0.441375347206588,0.329,0.147,0.0145935876952999,"9","NUDT3"
4.04138272860101e-07,0.553856061711051,0.414,0.2,0.0147918649249525,"9","CYCS"
4.07054247260838e-07,0.283809515074046,0.443,0.213,0.0148985925039939,"9","MAGT1"
4.23143740621909e-07,0.283811104162702,0.943,0.623,0.0154874840505025,"9","STAT1"
4.32865721830598e-07,0.339760269614832,0.536,0.274,0.0158433182847217,"9","ADPGK"
4.34569792521246e-07,0.310372666883639,0.779,0.432,0.0159056889760701,"9","RNF111"
4.54588323391444e-07,0.363089649028923,0.9,0.624,0.0166383872244502,"9","GAPDH"
4.64411110042898e-07,0.306066018319099,0.271,0.113,0.0169979110386801,"9","SCML1"
4.74966348219108e-07,0.359517862673215,0.707,0.382,0.0173842433111676,"9","PPP2R2A"
4.85581360959913e-07,0.325797465036887,0.621,0.333,0.0177727633924938,"9","FAM13B"
4.89867949249663e-07,0.410754190197876,0.486,0.244,0.0179296568104869,"9","GRK6"
4.91417418242366e-07,0.403834202007591,0.25,0.101,0.0179863689250888,"9","MAN2C1"
4.94274424988132e-07,0.432177863689302,0.393,0.186,0.0180909382289906,"9","AURKAIP1"
5.04437028351252e-07,0.314926256338446,0.771,0.471,0.0184628996746842,"9","DNAJA1"
5.06562530501489e-07,0.373019054526224,0.579,0.302,0.018540695178885,"9","GARS-DT"
5.14586789098327e-07,0.30780692185494,0.986,0.8,0.0188343910677879,"9","STK17B"
5.32803280054366e-07,0.323004765598604,0.629,0.328,0.0195011328532699,"9","PPP2CA"
5.35388366994277e-07,0.410349091351361,0.3,0.13,0.0195957496203575,"9","HDGF"
5.38216542225749e-07,0.339750343949347,0.6,0.316,0.0196992636620046,"9","COPA"
5.41036844646042e-07,0.251778765808903,0.486,0.245,0.0198024895508898,"9","CDK19"
5.52612705109437e-07,0.358370852758672,0.379,0.18,0.0202261776197105,"9","VTA1"
5.70045770071131e-07,0.375801975236224,0.707,0.4,0.0208642452303735,"9","ZFR"
5.83559592270949e-07,0.773054298337114,0.264,0.113,0.021358864636709,"9","DHX34"
5.94702156858591e-07,0.331297917293706,0.586,0.307,0.0217666936431813,"9","NUTM2A-AS1"
5.98861846765845e-07,0.392166349946195,0.671,0.36,0.0219189424534767,"9","SNRPB"
6.1901635106288e-07,0.253104327053661,0.3,0.128,0.0226566174652525,"9","ATRAID"
6.22678614510641e-07,0.368347075447914,0.421,0.203,0.022790659969704,"9","ARL5A"
6.25448232692129e-07,0.407933967522429,0.457,0.228,0.0228920307647646,"9","SCAF4"
6.26432826835223e-07,0.297992454269165,0.471,0.232,0.022928067894996,"9","FAM53B"
6.27688768060277e-07,0.537193087942093,0.414,0.207,0.0229740365997742,"9","SIL1"
6.47615005117903e-07,0.539899757307045,0.279,0.121,0.0237033568023204,"9","PHPT1"
6.48861654630649e-07,0.549897827632057,0.279,0.121,0.0237489854211364,"9","HEATR5A"
6.56903542920625e-07,0.298874445170226,0.507,0.257,0.0240433265744378,"9","KIF13B"
6.65493788647222e-07,0.316043980615802,0.414,0.197,0.024357738158277,"9","TUBGCP2"
6.71026274849696e-07,0.487703210243413,0.264,0.111,0.0245602326857737,"9","AP5Z1"
6.74510610854293e-07,0.322654764078649,0.436,0.209,0.024687762867878,"9","PSMD4"
6.86323853545479e-07,0.349705080857503,0.75,0.421,0.0251201393636181,"9","UBL5"
6.89835878801383e-07,0.546186101135152,0.264,0.112,0.0252486830000094,"9","DLD"
7.04276047352428e-07,0.336234361180521,0.286,0.122,0.0257772076091462,"9","COG2"
7.69105097022627e-07,0.276816859362821,0.407,0.195,0.0281500156561252,"9","SCP2"
7.85617130071497e-07,0.326529506182586,0.293,0.127,0.0287543725777469,"9","AC073167.1"
8.05473938197366e-07,0.398935256024922,0.257,0.108,0.0294811516119618,"9","FAM228B"
8.05561134472827e-07,0.317104724970555,0.614,0.319,0.02948434308284,"9","ATP5MPL"
8.22364230650152e-07,0.408628899077193,0.329,0.151,0.0300993532060262,"9","DDB2"
8.40875586618958e-07,0.322961351279544,0.707,0.399,0.0307768873458405,"9","EIF2S2"
8.54742109668591e-07,0.261633369484084,0.314,0.138,0.0312844159559801,"9","DNTTIP2"
8.59277688791132e-07,0.415242879806665,0.3,0.135,0.0314504226874442,"9","GRAMD1B"
8.60784134681606e-07,0.280619641061662,0.343,0.154,0.0315055601134815,"9","CACYBP"
8.63992218433376e-07,0.455150933931928,0.329,0.151,0.03162297918688,"9","ITGB2-AS1"
8.71926772117327e-07,0.564896712771949,0.257,0.108,0.0319133917862663,"9","RAB1B"
8.75863851019714e-07,0.438319748756307,0.329,0.15,0.0320574928111725,"9","SETDB1"
8.86471914949131e-07,0.289778213637532,0.286,0.122,0.0324457585590531,"9","GRHPR"
8.8782239868282e-07,0.499513675429439,0.407,0.203,0.0324951876141899,"9","MTM1"
9.3568423318244e-07,0.377974830636368,0.314,0.141,0.0342469786187105,"9","CTSA"
9.38734284931404e-07,0.304156137070496,0.329,0.148,0.0343586135627743,"9","KIAA0100"
9.57057179471554e-07,0.415077972802575,0.757,0.47,0.0350292498258384,"9","PDIA3"
9.87092491624182e-07,0.690599326074158,0.264,0.116,0.0361285722859367,"9","PKP4"
1.00555889442509e-06,0.64193701157208,0.271,0.117,0.0368044610948526,"9","MRPS10"
1.01930111253932e-06,0.62152887124075,0.271,0.119,0.0373074400200517,"9","MBOAT7"
1.02325613942451e-06,0.319135219469524,0.4,0.189,0.0374521979590764,"9","SRI"
1.06481501095363e-06,0.509161252909839,0.293,0.131,0.0389732942159138,"9","HNRNPUL2"
1.06522120254564e-06,0.46026704544972,0.286,0.125,0.0389881612343731,"9","GTF3C6"
1.08867925589878e-06,0.487247267027437,0.4,0.197,0.0398467494451513,"9","SS18"
1.12455141773164e-06,0.405835309204076,0.964,0.712,0.0411597064403958,"9","TMEM131L"
1.1257194760745e-06,0.294132900097663,0.493,0.25,0.0412024585438027,"9","RC3H2"
1.12662290462765e-06,0.440462387826082,0.35,0.165,0.0412355249322767,"9","PCYT1A"
1.13491424008955e-06,0.590887285544728,0.314,0.147,0.0415389961015175,"9","SEC24D"
1.14503054365653e-06,0.354399266139625,0.436,0.216,0.0419092629283728,"9","ARF4"
1.16370904852647e-06,0.442151991993238,0.436,0.219,0.0425929148851173,"9","UQCRQ"
1.17451244841028e-06,0.424310409980427,0.343,0.16,0.0429883301242646,"9","RAB22A"
1.18392679984793e-06,0.402207927236642,0.414,0.207,0.043332904801234,"9","ATF7"
1.18784678327884e-06,0.297848297861059,0.286,0.123,0.0434763801147889,"9","RAB11B"
1.19186369804432e-06,0.335213817081662,0.386,0.185,0.0436234032121202,"9","PCMT1"
1.20088484700249e-06,0.328714858294371,0.786,0.467,0.0439535862851381,"9","ERAP2"
1.20293687061525e-06,0.345495766056456,0.279,0.12,0.0440286924013889,"9","PNKD"
1.2071703840899e-06,0.346151459401781,0.55,0.292,0.0441836432280744,"9","TOMM6"
1.24359509980344e-06,0.300026807603088,0.436,0.217,0.0455168242479058,"9","KLF7"
1.25559043343403e-06,0.388832894059859,0.479,0.242,0.045955865454119,"9","SNRPB2"
1.27528604524703e-06,0.491884062330319,0.529,0.28,0.0466767445420865,"9","TNFRSF14"
1.28714188502437e-06,0.275142752259943,0.321,0.144,0.0471106801337771,"9","MRPL51"
1.32542451937788e-06,0.344864343039918,0.843,0.512,0.0485118628337497,"9","DDX21"
1.3304792613258e-06,0.423373620763187,0.471,0.241,0.0486968714437857,"9","FKBP8"
1.35406454669312e-06,0.259812935024266,0.686,0.373,0.0495601164735148,"9","SFMBT2"
1.38129593245255e-06,0.323793361015809,0.886,0.558,0.0505568124236958,"9","CD48"
1.39311633746437e-06,0.390500334519261,0.321,0.146,0.0509894510675333,"9","HSF1"
1.39843999966548e-06,0.454937496311657,0.293,0.131,0.0511843024277562,"9","SART1"
1.40656818833318e-06,0.274676087832018,0.314,0.14,0.0514818022611827,"9","ZBTB4"
1.4104387211351e-06,0.292969236888408,0.286,0.123,0.0516234676322659,"9","DR1"
1.44603393219043e-06,0.366620127035208,0.286,0.127,0.0529262879521018,"9","POLB"
1.47523685973241e-06,0.284006220001859,0.757,0.44,0.0539951443030658,"9","ELF2"
1.54069608935809e-06,0.510060510908241,0.314,0.144,0.0563910175665953,"9","NR1H2"
1.54076671196881e-06,0.268165197740082,0.536,0.274,0.0563936024247705,"9","LAMP1"
1.54402780462356e-06,0.332665676468965,0.293,0.129,0.0565129616770271,"9","VCPIP1"
1.54649620826778e-06,0.413573778494144,0.343,0.161,0.0566033077188091,"9","C6orf89"
1.56026525560691e-06,0.276590354219861,0.357,0.166,0.0571072686204686,"9","PTDSS1"
1.56788439102952e-06,0.410904015408753,0.329,0.154,0.0573861365960715,"9","CLCN3"
1.58336798615971e-06,0.285864826853076,0.786,0.436,0.0579528516614316,"9","NDUFA13"
1.589773797256e-06,0.35442788670707,0.564,0.31,0.058187310753367,"9","CLIP1"
1.61645445586792e-06,0.59373876534125,0.286,0.13,0.0591638495392216,"9","TANGO2"
1.6397075761005e-06,0.405956397759253,0.379,0.183,0.0600149369928543,"9","BTBD10"
1.65935181900833e-06,0.391349014615776,0.257,0.109,0.0607339359275238,"9","EMG1"
1.66077215236441e-06,0.46520194310237,0.364,0.177,0.0607859215486896,"9","ZNF516"
1.67208021923573e-06,0.303169731395664,0.657,0.362,0.0611998081042469,"9","ARID4A"
1.70830717646539e-06,0.354735175506247,0.75,0.438,0.0625257509658096,"9","ATP1A1"
1.70895317822391e-06,0.339292472486618,0.379,0.182,0.0625493952761733,"9","RUFY1"
1.71229190088335e-06,0.342391882860684,0.843,0.543,0.0626715958642315,"9","CELF1"
1.83019140554019e-06,0.338759452752837,0.707,0.396,0.0669868356341765,"9","TBCA"
1.85613149186052e-06,0.315697336229538,0.386,0.185,0.0679362687335869,"9","ATP6V1E1"
1.92518712792726e-06,0.456095283597558,0.314,0.148,0.0704637740692656,"9","CHPT1"
2.02176655312316e-06,0.383353102581412,0.457,0.234,0.0739986776108607,"9","SYTL1"
2.0794152029684e-06,0.272356000962901,0.529,0.269,0.0761086758438463,"9","SPCS3"
2.08757035455568e-06,0.461929603570685,0.8,0.477,0.0764071625470925,"9","WDR70"
2.09416141363658e-06,0.308504687045396,0.4,0.195,0.0766484019005126,"9","AC004687.1"
2.1001912430848e-06,0.394901260271417,0.343,0.161,0.0768690996881466,"9","COMMD7"
2.14447108566913e-06,0.289301373587504,0.371,0.181,0.0784897862065758,"9","RARS"
2.16437266843603e-06,0.331217135872557,0.35,0.165,0.079218204037427,"9","MCMBP"
2.25232439228336e-06,0.475991515369603,0.336,0.159,0.0824373250819634,"9","POLR2E"
2.28523047275338e-06,0.312943799692939,0.379,0.181,0.0836417205332464,"9","LAMTOR1"
2.31166106596186e-06,0.290404044869907,0.4,0.193,0.0846091066752699,"9","TXNRD1"
2.31591876511243e-06,0.393131245035447,0.471,0.233,0.0847649427218802,"9","RSL24D1"
2.41434186272041e-06,0.362629194284373,0.35,0.167,0.0883673265174297,"9","UNC13D"
2.58127817331029e-06,0.38529829357825,0.757,0.457,0.09447736242133,"9","DEK"
2.6105832362351e-06,0.460579705556535,0.307,0.144,0.0955499570294409,"9","TNFRSF10B"
2.63801801270069e-06,0.393343063485604,0.414,0.211,0.0965540972828579,"9","TMEM87B"
2.7321795144122e-06,0.281909821554956,0.607,0.327,0.100000502407001,"9","RREB1"
2.75538866062059e-06,0.426099746303177,0.264,0.117,0.100849980367374,"9","ZDHHC21"
2.7902416992458e-06,0.373113905630338,0.95,0.649,0.102125636434095,"9","VPS13C"
2.79525744510592e-06,0.323555751104292,0.714,0.411,0.102309217748322,"9","ZFAND6"
2.84255369523453e-06,0.343015656771489,0.721,0.415,0.104040307799279,"9","KPNB1"
2.90085819145593e-06,0.278028106891707,0.429,0.215,0.106174310665478,"9","PUDP"
2.97842849939659e-06,0.315255246895715,0.8,0.53,0.109013461506415,"9","BTBD9"
2.9862358004872e-06,0.33551154514583,0.257,0.111,0.109299216533632,"9","ASB8"
3.00639284961014e-06,0.31847889999165,0.35,0.166,0.110036984688581,"9","C17orf49"
3.02411887223749e-06,0.258994456418223,0.314,0.144,0.110685774842764,"9","TXNL1"
3.29114465909975e-06,0.258886812927797,0.436,0.214,0.12045918566771,"9","ATP5PD"
3.3121362766535e-06,0.283922799720594,0.55,0.286,0.121227499861795,"9","OPA1"
3.33446235252652e-06,0.43794098371537,0.443,0.237,0.122044656564823,"9","BTBD7"
3.34553258587116e-06,0.47933223245156,0.25,0.109,0.12244983817547,"9","VPS37A"
3.37838325003212e-06,0.385692689903215,0.479,0.252,0.123652205334426,"9","BAZ2A"
3.42491620654654e-06,0.35453732686833,0.307,0.144,0.12535535807581,"9","TRIM13"
3.43391428112018e-06,0.45717181532901,0.279,0.126,0.12568469660328,"9","IVD"
3.43663422827221e-06,0.321408847065338,0.629,0.345,0.125784249388991,"9","EP300"
3.44038384832014e-06,0.350794679839007,0.871,0.556,0.125921489232365,"9","TOP1"
3.45458381858278e-06,0.304552489655366,0.307,0.142,0.126441222343948,"9","MKNK1"
3.48931469623321e-06,0.424200348624479,0.371,0.185,0.127712407196832,"9","WDR44"
3.5013198670272e-06,0.331966543789,0.736,0.427,0.128151808453063,"9","ARF1"
3.7422317763318e-06,0.333673351503521,0.35,0.173,0.13696942524552,"9","SLC49A4"
3.75285533452753e-06,0.403995617964456,0.307,0.145,0.137358258099042,"9","NBPF11"
3.76944772889092e-06,0.416697832601786,0.321,0.153,0.137965556325137,"9","EFTUD2"
3.90072938840653e-06,0.252103036525489,0.271,0.12,0.142770596345067,"9","NELFE"
3.93026856840723e-06,0.299574852081971,0.364,0.179,0.143851759872273,"9","WIPF2"
3.9786109827636e-06,0.286174015242275,0.407,0.201,0.145621140580131,"9","NOP10"
3.9867667113016e-06,0.274821291381295,0.886,0.561,0.14591964840035,"9","VTI1A"
4.16948434477317e-06,0.303120583126163,0.971,0.845,0.152607296503043,"9","EIF1"
4.18944562507993e-06,0.272937011651564,0.286,0.13,0.15333789932355,"9","PAX8-AS1"
4.21996076246296e-06,0.276169171888403,0.314,0.146,0.154454783866907,"9","MRPL41"
4.23103279953499e-06,0.535296719223798,0.264,0.119,0.15486003149578,"9","TBC1D9B"
4.26700414766351e-06,0.316689198660007,0.307,0.141,0.156176618808632,"9","NCBP2"
4.2866459010409e-06,0.626613802613547,0.257,0.115,0.156895526623998,"9","PDCD5"
4.30787582299496e-06,0.376397095462925,0.35,0.174,0.157672562997439,"9","RDX"
4.3093550369023e-06,0.276474969511659,0.371,0.18,0.157726703705661,"9","NAPG"
4.34531352093377e-06,0.307316233682476,0.314,0.15,0.159042820179697,"9","ARSB"
4.62821758497829e-06,0.405838549547876,0.293,0.136,0.16939739182779,"9","FYTTD1"
4.70777273201232e-06,0.311594020158071,0.279,0.126,0.172309189764383,"9","BLCAP"
4.72116643819166e-06,0.378206136747754,0.257,0.114,0.172799412804253,"9","GTF2H5"
4.74715500801617e-06,0.390358561860587,0.264,0.117,0.1737506204484,"9","CD2BP2"
4.79712283508082e-06,0.405502155308739,0.307,0.144,0.175579492886793,"9","ARL6IP6"
4.88121599767479e-06,0.266246646389678,0.25,0.109,0.178657386730895,"9","RNASEH1"
4.90485250558001e-06,0.278259738736536,0.614,0.348,0.179522506556734,"9","TPK1"
5.04299184627741e-06,0.314193559086022,0.786,0.496,0.1845785445656,"9","CFLAR"
5.09636031664321e-06,0.359306907916594,0.35,0.17,0.186531883949458,"9","CEP164"
5.13022496883884e-06,0.438118936729881,0.336,0.161,0.18777136408447,"9","AFG3L2"
5.13942477720257e-06,0.311386320719608,0.607,0.34,0.188108086270391,"9","SDCBP"
5.32568485198211e-06,0.384361197023536,0.293,0.136,0.194925391267397,"9","SLC35A1"
5.33202610695162e-06,0.417035221245514,0.393,0.199,0.195157487540536,"9","MDH2"
5.42898030270285e-06,0.38232327044831,0.271,0.123,0.198706108059227,"9","VHL"
5.45983690559097e-06,0.268424281435656,0.25,0.109,0.199835490581535,"9","DHPS"
5.47496641458222e-06,0.293806971880959,0.464,0.244,0.200389245740124,"9","UBN1"
5.48069306134054e-06,0.263267219774067,0.486,0.255,0.200598846738125,"9","NOL4L"
5.56691084522373e-06,0.342662923602806,0.829,0.491,0.203754503846034,"9","BIN2"
5.73139154557304e-06,0.353098734483133,0.436,0.229,0.209774661959519,"9","ZNF654"
5.75681933902008e-06,0.306703031084324,0.6,0.332,0.210705344627474,"9","IL10RA"
5.89139705158452e-06,0.528140757508191,0.25,0.112,0.215631023485045,"9","TOP3A"
6.11759610713221e-06,0.499287477715036,0.264,0.12,0.223910135117146,"9","PSMC2"
6.15642810597404e-06,0.327373228619988,0.457,0.245,0.225331425106756,"9","KIAA1328"
6.18604844571072e-06,0.4013796003031,0.271,0.123,0.226415559161458,"9","H2AFJ"
6.21682515138314e-06,0.267782187020754,0.829,0.505,0.227542017365774,"9","PKN2"
6.39134175176517e-06,0.499646829045763,0.286,0.137,0.233929499456357,"9","STK38L"
6.47591115404139e-06,0.353904203947154,0.329,0.158,0.237024824149069,"9","C1orf43"
6.53035894025723e-06,0.321733984365147,0.279,0.128,0.239017667572355,"9","CCDC32"
6.60630548825414e-06,0.504061744148737,0.414,0.215,0.24179738717559,"9","IFNAR1"
6.69671906590267e-06,0.302318401109951,0.364,0.178,0.245106614531103,"9","EIF4G1"
6.7078480836348e-06,0.456305469301003,0.35,0.174,0.245513947709117,"9","DENND4B"
6.72262499130921e-06,0.485129608248087,0.314,0.154,0.246054797306908,"9","TFRC"
6.92013450847193e-06,0.371853482415284,0.257,0.115,0.253283843144581,"9","CLN5"
7.07149751423743e-06,0.252886873927118,0.393,0.195,0.258823880518604,"9","AKAP7"
7.16651181754598e-06,0.294590419004776,0.65,0.362,0.262301499034,"9","PAPOLA"
7.26913473617388e-06,0.253549851362719,0.636,0.36,0.2660576004787,"9","FAM120A"
7.41683044443265e-06,0.252725258886845,0.3,0.139,0.27146341109668,"9","MRPS24"
7.75405624572257e-06,0.507121684321614,0.657,0.389,0.283806212649692,"9","FAM133B"
7.99404082240148e-06,0.360518616033333,0.314,0.151,0.292589888140717,"9","MRPL54"
8.08663878717301e-06,0.299807304321124,0.55,0.304,0.295979066249319,"9","SUSD6"
8.10250530838545e-06,0.339288811948921,0.671,0.391,0.296559796792216,"9","TGOLN2"
8.25982195396328e-06,0.354043172223167,0.307,0.145,0.30231774333701,"9","SUGT1"
8.4211605801985e-06,0.264098155534625,0.536,0.282,0.308222898395845,"9","ZNF800"
